"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dropout_rate","epochs","hidden_dim","lr","method","metric.goal","metric.name","parameters.batch_sizes","parameters.dropout_rates","parameters.epochs","parameters.hidden_dims","parameters.lrs","parameters.weight_decays","weight_decay","Bt_mae","Bt_r2","Bt_rmse","Bx_mae","Bx_r2","Bx_rmse","By_mae","By_r2","By_rmse","Bz_mae","Bz_r2","Bz_rmse","Density_mae","Density_r2","Density_rmse","Speed_mae","Speed_r2","Speed_rmse","Temperature_mae","Temperature_r2","Temperature_rmse","epoch","train_loss","train_mae","train_r2","train_rmse","val_loss","val_mae","val_r2","val_rmse"
"stoic-sweep-49","finished","-","","","2024-07-31T09:14:19.000Z","386","4p2ul9fv","32","0.2","200","64","0.01","","","","","","","","","","0.01","1.9542382955551147","-0.0010162591934204102","2.770681381225586","2.44234561920166","-0.0007737874984741211","3.0044448375701904","2.7570126056671143","-0.0010393857955932615","3.55692982673645","2.089015245437622","-0.0004820823669433594","2.97122573852539","2.9513590335845947","-0.0008548498153686523","4.46719217300415","70.30878448486328","-0.0006433725357055664","90.03809356689453","54440.0234375","-0.0009385347366333008","85371.4453125","200","1.0008074584561335","7788.9375","-0.0008217096328735352","32267.33203125","0.9947432695013104","7530.18603515625","-0.034851040691137314","27850.220703125"
"stoic-sweep-54","finished","-","","","2024-07-31T09:40:54.000Z","386","4p2ul9fv","32","0.3","200","128","0.0001","","","","","","","","","","0.01","1.8478114604949951","0.10415756702423096","2.621089458465576","2.296319484710694","0.09147655963897704","2.862624406814575","2.6394009590148926","0.05450248718261719","3.456845283508301","2.0702011585235596","0.023655414581298828","2.9351656436920166","2.7952511310577393","0.08887118101119995","4.2622504234313965","62.5746955871582","0.2124533653259277","79.87754821777344","50982.59375","0.1047828197479248","80737.1015625","200","0.902853805414388","7293.82177734375","0.09712892025709152","30515.7578125","1.018285623478769","7394.2099609375","-0.05792703106999397","28033.4921875"
"sunny-sweep-17","finished","-","","","2024-07-31T06:52:10.000Z","253","4p2ul9fv","64","0.3","200","256","0.1","","","","","","","","","","0.00001","1.9613754749298096","-0.016272306442260742","2.791714906692505","2.450775623321533","-0.013559937477111816","3.0235767364501953","2.7672595977783203","-0.00950932502746582","3.571946144104004","2.1033215522766113","-0.013565421104431152","2.990590333938598","2.965925931930542","-0.011330366134643556","4.490509510040283","70.64047241210938","-0.0111311674118042","90.50871276855467","54703.640625","-0.010132551193237305","85762.640625","200","1.0122307381579574","7826.6572265625","-0.012215614318847656","32415.255859375","0.9926793548193844","7497.94970703125","-0.03155156597495079","27812.93359375"
"super-sweep-12","finished","-","","","2024-07-31T06:34:31.000Z","235","4p2ul9fv","64","0.5","200","64","0.0001","","","","","","","","","","0","1.9260958433151243","0.02486222982406616","2.734632968902588","2.410871744155884","0.01858502626419067","2.9752440452575684","2.722872018814087","0.011678993701934814","3.53426194190979","2.0800540447235107","0.009893596172332764","2.9557788372039795","2.889734268188477","0.03114485740661621","4.395198822021484","68.29944610595703","0.06045490503311157","87.24597930908203","53551.86328125","0.02997756004333496","84042.671875","200","0.9733373743127768","7661.73828125","0.026655767112970352","31765.181640625","0.9939534685226402","7281.37939453125","-0.032426171004772186","27681.07421875"
"sweepy-sweep-4","finished","-","","","2024-07-31T06:03:34.000Z","178","4p2ul9fv","128","0.4","200","256","0.0001","","","","","","","","","","0","1.837674140930176","0.10691136121749878","2.6170578002929688","2.290398359298706","0.09494489431381226","2.8571548461914062","2.617297649383545","0.0642663836479187","3.4389500617980957","2.055781602859497","0.04542303085327149","2.902261018753052","2.789630651473999","0.08625352382659912","4.268368721008301","63.63389205932617","0.1848005652427673","81.26780700683594","51583.3515625","0.09612530469894408","81126.5625","200","0.9030577380892256","7379.80029296875","0.09696052223443984","30662.94921875","1.0250562155246734","7654.24609375","-0.07313864678144455","28591.4921875"
"swept-sweep-135","finished","-","","","2024-07-31T15:46:50.000Z","163","4p2ul9fv","128","0.3","200","64","0.0001","","","","","","","","","","0","1.9076186418533323","0.04677605628967285","2.7037312984466553","2.382136583328247","0.0346989631652832","2.9507176876068115","2.6982011795043945","0.024613142013549805","3.511059284210205","2.0781970024108887","0.01598459482192993","2.9466729164123535","2.852590799331665","0.04921066761016846","4.354028224945068","67.28514099121094","0.08995699882507324","85.86528015136719","53227.8984375","0.04426378011703491","83421.5","200","0.9563596743932912","7615.28662109375","0.04364296421408653","31530.359375","0.9950628530979156","7337.5517578125","-0.03897692635655403","27746.595703125"
"swept-sweep-60","finished","-","","","2024-07-31T10:11:00.000Z","249","4p2ul9fv","64","0.2","200","256","0.01","","","","","","","","","","0.001","1.9444990158081057","0.0016668438911437988","2.766965627670288","2.440168619155884","0.0003636479377746582","3.002737045288086","2.7542736530303955","-0.0008063316345214844","3.55651593208313","2.087477207183838","0.000942230224609375","2.9691102504730225","2.9314701557159424","0.006913900375366211","4.4498209953308105","69.55105590820312","0.023659467697143555","88.93798828125","54041.203125","0.010454773902893066","84884.1875","200","0.9938467919406756","7731.8544921875","0.006170409265905619","32083.185546875","0.9965035773888984","7580.65771484375","-0.03713337704539299","28005.6796875"
"toasty-sweep-3","finished","-","","","2024-07-31T06:00:37.000Z","176","4p2ul9fv","128","0.2","200","64","0.001","","","","","","","","","","0","1.7557882070541382","0.2019316554069519","2.4739224910736084","2.227688789367676","0.1451125144958496","2.776839256286621","2.5603082180023193","0.10244792699813844","3.3680579662323","2.040731906890869","0.07308590412139893","2.859899520874023","2.6904425621032715","0.15743005275726318","4.098756313323975","59.59797668457031","0.2767469882965088","76.5476303100586","48945.48828125","0.1852932572364807","77021.078125","200","0.8368513815000024","7002.33447265625","0.163148894906044","29111.2265625","1.0248127621412275","7522.60595703125","-0.07246255874633789","28607"
"treasured-sweep-133","finished","-","","","2024-07-31T15:41:11.000Z","168","4p2ul9fv","128","0.2","200","128","0.0001","","","","","","","","","","0.001","1.7793198823928833","0.16773265600204468","2.5263731479644775","2.215297222137451","0.14711755514144895","2.7735812664031982","2.556519031524658","0.10013991594314577","3.3723857402801514","2.040992021560669","0.06425422430038452","2.8734920024871826","2.7267282009124756","0.1206907033920288","4.187163829803467","59.833492279052734","0.27506065368652344","76.63681030273438","49442.35546875","0.15151602029800415","78601.4921875","200","0.8533408368977022","7073.3427734375","0.14664515852928162","29708.513671875","1.0532749444246292","7925.51953125","-0.10563848912715912","29299.634765625"
"treasured-sweep-35","finished","-","","","2024-07-31T08:11:01.000Z","165","4p2ul9fv","128","0.5","200","64","0.0001","","","","","","","","","","0.001","1.9244295358657837","0.02998751401901245","2.7274367809295654","2.390355348587036","0.028973698616027832","2.9594552516937256","2.707916021347046","0.0198972225189209","3.5195369720458984","2.0802130699157715","0.01201629638671875","2.952608823776245","2.874701023101806","0.03730309009552002","4.3812079429626465","67.74237823486328","0.07855981588363647","86.40128326416016","53325.7265625","0.040881216526031494","83568.9921875","200","0.9646292824140736","7629.3564453125","0.03537362068891525","31586.115234375","0.9940191215276718","7424.69189453125","-0.038663964718580246","27874.5625"
"trim-sweep-33","finished","-","","","2024-07-31T08:01:36.000Z","169","4p2ul9fv","128","0.2","200","128","0.1","","","","","","","","","","0.01","1.9576067924499512","-0.004947066307067871","2.776116132736206","2.4483673572540283","-0.006327986717224121","3.012770414352417","2.765824317932129","-0.008218884468078613","3.569662570953369","2.0969836711883545","-0.007706165313720703","2.981933832168579","2.962121963500977","-0.003942251205444336","4.474077224731445","70.43607330322266","-0.004104495048522949","90.19367218017578","54637.2265625","-0.005251884460449219","85555.203125","200","1.005768208436563","7817.12451171875","-0.005787082947790623","32336.80078125","1.0017668813467029","7718.00927734375","-0.048985276371240616","28089.4609375"
"true-sweep-99","finished","-","","","2024-07-31T13:22:09.000Z","172","4p2ul9fv","128","0.2","200","256","0.01","","","","","","","","","","0.00001","1.486461520195007","0.4287605285644531","2.0930283069610596","1.9569140672683716","0.31615132093429565","2.483569383621216","2.2936761379241943","0.2676848769187927","3.0422768592834473","1.912907958030701","0.2124002575874329","2.63623309135437","2.3337862491607666","0.3735427260398865","3.5342302322387695","49.53170394897461","0.4885632395744324","64.36986541748047","42480.0234375","0.4042936563491822","65860.5078125","200","0.6441033140454494","6077.07568359375","0.3559130132198334","24892.947265625","1.0834912502765657","7944.30859375","-0.13543741405010223","30136.556640625"
"twilight-sweep-57","finished","-","","","2024-07-31T09:57:50.000Z","236","4p2ul9fv","64","0.3","200","128","0.001","","","","","","","","","","0.00001","1.6976534128189087","0.24655604362487793","2.4037623405456543","2.161631345748902","0.18437623977661133","2.7123217582702637","2.5023183822631836","0.13763165473937988","3.301384687423706","2.0141286849975586","0.1058262586593628","2.8089370727539062","2.613239049911499","0.21299761533737183","3.961294412612915","57.19871520996094","0.3251422643661499","73.9422607421875","47518.43359375","0.25221556425094604","73789.9453125","200","0.7907389110662568","6798.0869140625","0.2092486470937729","27889.97265625","1.030918168299126","7678.44287109375","-0.07502937316894531","28983.529296875"
"usual-sweep-30","finished","-","","","2024-07-31T07:47:11.000Z","240","4p2ul9fv","64","0.4","200","128","0.001","","","","","","","","","","0.001","1.8211829662323","0.12953317165374756","2.58370041847229","2.275977373123169","0.11142855882644652","2.831017017364502","2.617882251739502","0.06732356548309326","3.4333274364471436","2.0633370876312256","0.04165464639663696","2.907984495162964","2.769165277481079","0.11010909080505372","4.212282657623291","62.31999969482422","0.21588432788848877","79.703369140625","50598.640625","0.1221361756324768","79950.75","200","0.8859745807630915","7238.953125","0.1140093058347702","30218.505859375","1.037797725110343","7713.625","-0.08219309896230698","28701.875"
"usual-sweep-40","finished","-","","","2024-07-31T08:32:43.000Z","235","4p2ul9fv","64","0.4","200","128","0.001","","","","","","","","","","0","1.7642710208892822","0.1844509243965149","2.5008699893951416","2.221391201019287","0.15180253982543945","2.7659528255462646","2.562974452972412","0.0963171124458313","3.3795413970947266","2.040771722793579","0.07479077577590942","2.8572683334350586","2.7013113498687744","0.15046191215515137","4.1156697273254395","60.54901123046875","0.254535436630249","77.71414947509766","49352.6484375","0.1806873679161072","77238.4921875","200","0.8438392854492429","7060.64453125","0.15615031123161316","29193.365234375","1.013755441464559","7452.5546875","-0.055346131324768066","28347.193359375"
"vague-sweep-118","finished","-","","","2024-07-31T14:39:22.000Z","165","4p2ul9fv","128","0.5","200","64","0.00001","","","","","","","","","","0.01","2.015963315963745","-0.05583298206329346","2.8455331325531006","2.475191354751587","-0.03998160362243652","3.062732696533203","2.7968637943267822","-0.032949090003967285","3.6131765842437744","2.1661596298217773","-0.05108237266540527","3.0454354286193848","3.058652639389038","-0.05004453659057617","4.5756516456604","71.65845489501953","-0.028661370277404785","91.2899169921875","56308.40234375","-0.03801989555358887","86938.4296875","200","1.042372995279205","8056.09619140625","-0.04236922785639763","32859.66015625","0.9958836114406586","7379.8525390625","-0.04096022620797157","27767.9140625"
"vague-sweep-44","finished","-","","","2024-07-31T08:50:02.000Z","167","4p2ul9fv","128","0.3","200","128","0.0001","","","","","","","","","","0","1.8698129653930664","0.08304804563522339","2.6517913341522217","2.321960687637329","0.0760260820388794","2.8868627548217773","2.645761251449585","0.04948741197586059","3.466001033782959","2.068892002105713","0.030970990657806396","2.9241485595703125","2.823578119277954","0.06686043739318848","4.313426494598389","64.72998046875","0.15649759769439697","82.66654205322266","52090.89453125","0.07911139726638794","81886.5390625","200","0.922554783418145","7452.49755859375","0.07742844521999359","30950.205078125","1.0213872158527375","7694.11376953125","-0.06999104470014572","28587.923828125"
"visionary-sweep-1","finished","-","","","2024-07-31T05:47:14.000Z","398","4p2ul9fv","32","0.3","200","128","0.1","","","","","","","","","","0","1.9599685668945312","-0.005956888198852539","2.777510643005371","2.44945764541626","-0.008071541786193848","3.0153796672821045","2.7682223320007324","-0.010199546813964844","3.573167085647583","2.0995094776153564","-0.008767366409301758","2.9835033416748047","2.967196464538574","-0.006773948669433594","4.480382442474365","70.53460693359375","-0.006947636604309082","90.32127380371094","54655.80859375","-0.0056296586990356445","85571.2734375","200","1.0074575300997413","7819.82080078125","-0.007479310035705566","32342.916015625","1.004052825573117","7755.71875","-0.04646915942430496","28132.8125"
"vivid-sweep-66","finished","-","","","2024-07-31T10:43:14.000Z","388","4p2ul9fv","32","0.4","200","128","0.001","","","","","","","","","","0.01","1.9487208127975464","0.00265645980834961","2.765594005584717","2.4409713745117188","0.00012046098709106444","3.0031023025512695","2.753838539123535","0.000470578670501709","3.554246425628662","2.0848913192749023","0.002048492431640625","2.967466115951538","2.9317541122436523","0.008576035499572754","4.4460954666137695","69.30196380615234","0.02681875228881836","88.7939682006836","53971.73828125","0.010406494140625","84886.25","200","0.9926793631953252","7721.88134765625","0.007300027646124363","32083.978515625","0.9978689825293994","7520.63720703125","-0.038786616176366806","27961.341796875"
"vivid-sweep-77","finished","-","","","2024-07-31T11:41:09.000Z","388","4p2ul9fv","32","0.5","200","64","0.01","","","","","","","","","","0.01","1.954267501831055","-0.001041889190673828","2.770716905593872","2.442509412765503","-0.0008341073989868164","3.00453519821167","2.75706148147583","-0.001064777374267578","3.5569751262664795","2.0889878273010254","-0.0005495548248291016","2.9713261127471924","2.950819730758667","-0.0007054805755615234","4.466858863830566","70.30142211914062","-0.000544428825378418","90.03363800048828","54440.3359375","-0.0010269880294799805","85375.2265625","200","1.0008102019487972","7788.98779296875","-0.0008259160094894469","32268.83203125","0.9948995599542","7531.76513671875","-0.03503675013780594","27852.064453125"
"wandering-sweep-75","finished","-","","","2024-07-31T11:35:23.000Z","168","4p2ul9fv","128","0.2","200","128","0.00001","","","","","","","","","","0.01","1.9586795568466189","0.003893613815307617","2.763878107070923","2.4365897178649902","-0.013224124908447266","3.023076057434082","2.7597954273223877","-0.016826391220092773","3.5848677158355713","2.133847951889038","-0.02554774284362793","3.0082156658172607","2.949211597442627","0.008581876754760742","4.446082592010498","69.26646423339844","0.03029763698577881","88.63511657714844","55162.859375","-0.005326271057128906","85558.3671875","200","1.0025758546003154","7892.046875","-0.0025922146160155535","32338.015625","1.0104096293449405","7665.4365234375","-0.057780999690294266","28318.921875"
"winter-sweep-111","finished","-","","","2024-07-31T14:13:15.000Z","244","4p2ul9fv","64","0.3","200","256","0.00001","","","","","","","","","","0","1.939348578453064","0.016870558261871338","2.7458155155181885","2.404702663421631","0.015296220779418944","2.980225086212158","2.7253875732421875","0.002111971378326416","3.5513267517089844","2.1099846363067627","-0.004961967468261719","2.977870464324951","2.933030605316162","0.01702558994293213","4.4271087646484375","68.57635498046875","0.052866339683532715","87.59761047363281","54348.859375","0.010041654109954834","84901.8984375","200","0.9844068507073632","7775.6689453125","0.01560827624052763","32089.888671875","1.0113710750534075","7531.9443359375","-0.05352314934134483","28120.966796875"
"winter-sweep-124","finished","-","","","2024-07-31T15:00:17.000Z","245","4p2ul9fv","64","0.3","200","128","0.01","","","","","","","","","","0.00001","1.7914215326309204","0.1580963134765625","2.540956497192383","2.2784502506256104","0.11341077089309692","2.827857494354248","2.605707883834839","0.08069252967834473","3.408632278442383","2.0421972274780273","0.0704030990600586","2.8640353679656982","2.7383975982666016","0.12441569566726685","4.178285121917725","61.24661636352539","0.23635321855545044","78.65618133544922","49766.2890625","0.168829083442688","77795.4375","200","0.863959679721107","7119.85107421875","0.136028990149498","29403.861328125","1.021979114623985","7625.8212890625","-0.06638745218515396","29397.69921875"
"winter-sweep-98","finished","-","","","2024-07-31T13:18:07.000Z","237","4p2ul9fv","64","0.2","200","128","0.001","","","","","","","","","","0","1.6120407581329346","0.3197128176689148","2.2840845584869385","2.0676026344299316","0.24462270736694336","2.61022686958313","2.416663408279419","0.18290233612060547","3.213562250137329","1.9795241355895996","0.14474117755889893","2.747133731842041","2.5173981189727783","0.27464717626571655","3.802977561950683","54.153785705566406","0.3976871967315674","69.85502624511719","45777.7421875","0.301397442817688","71322.0859375","200","0.7334603329359646","6548.92236328125","0.2665289044380188","26957.19921875","1.0743054178628055","7914.61328125","-0.12258771806955338","29641.18359375"
"wise-sweep-91","finished","-","","","2024-07-31T12:44:09.000Z","240","4p2ul9fv","64","0.5","200","64","0.00001","","","","","","","","","","0.001","1.954825520515442","-0.010323882102966309","2.7835328578948975","2.44732666015625","-0.007999300956726074","3.0152711868286133","2.759286403656006","-0.006128549575805664","3.565959930419922","2.1053378582000732","-0.011049866676330566","2.9868767261505127","2.9615941047668457","-0.007306337356567383","4.481566905975342","70.23944091796875","0.0036373138427734375","89.84529876708984","54831.2421875","-0.004847407341003418","85537.984375","200","1.0062858313322067","7844.8173828125","-0.006288213189691305","32330.349609375","0.9954208505876136","7386.26953125","-0.035301413387060165","27714.4296875"
"worldly-sweep-32","finished","-","","","2024-07-31T07:55:14.000Z","379","4p2ul9fv","32","0.5","200","64","0.01","","","","","","","","","","0","1.945718050003052","0.01048290729522705","2.754721403121948","2.4271047115325928","0.006387054920196533","2.9936766624450684","2.739338636398315","0.004531383514404297","3.5470190048217773","2.0917015075683594","-0.0001112222671508789","2.970674991607666","2.8950231075286865","0.027073323726654053","4.40442419052124","67.26424407958984","0.08522647619247437","86.0881576538086","52806.23828125","0.047873735427856445","83263.796875","200","0.9740586473908224","7555.0830078125","0.025921480730175972","31470.7421875","0.9992357787459788","7488.83837890625","-0.03953596577048302","27920.591796875"
"worthy-sweep-140","finished","-","","","2024-07-31T16:11:08.000Z","406","4p2ul9fv","32","0.5","200","256","0.1","","","","","","","","","","0.00001","1.9700464010238647","-0.027496814727783203","2.807089567184448","2.4568185806274414","-0.02646088600158691","3.0427584648132324","2.7779669761657715","-0.025856852531433105","3.6007511615753174","2.113417625427246","-0.03621530532836914","3.023820638656616","2.974546194076538","-0.01322495937347412","4.49471378326416","70.86337280273438","-0.021670103073120117","90.97916412353516","54934.47265625","-0.018567562103271484","86119.9765625","200","1.0242498928392436","7859.6591796875","-0.024212155491113663","32550.263671875","0.9972136083877448","7869.67578125","-0.0343499518930912","28289.669921875"
"young-sweep-137","finished","-","","","2024-07-31T15:56:11.000Z","404","4p2ul9fv","32","0.3","200","256","0.00001","","","","","","","","","","0.01","1.8914042711257937","0.05703169107437134","2.6891469955444336","2.354844808578491","0.0556299090385437","2.9185516834259033","2.670034646987915","0.03958934545516968","3.4840006828308105","2.0629262924194336","0.026439130306243896","2.9309780597686768","2.8484678268432617","0.05605417490005493","4.3383307456970215","66.024169921875","0.120108962059021","84.43083190917969","52497.9296875","0.06310981512069702","82594.9140625","200","0.9403258803444848","7510.8388671875","0.05970815196633339","31218.0078125","1.0095580990115802","7516.91162109375","-0.05136161297559738","28203.255859375"
"zany-sweep-107","finished","-","","","2024-07-31T13:55:08.000Z","410","4p2ul9fv","32","0.5","200","256","0.1","","","","","","","","","","0.01","1.9894020557403564","-0.03337991237640381","2.8151142597198486","2.476057767868042","-0.03627419471740723","3.0572688579559326","2.800215721130371","-0.03493010997772217","3.616639852523804","2.132707118988037","-0.034996747970581055","3.0220420360565186","3.006208896636963","-0.02667546272277832","4.524448871612549","71.54580688476562","-0.03661680221557617","91.64225006103516","55662.26953125","-0.03649342060089111","86874.484375","200","1.03423424442889","7963.74609375","-0.03419601917266846","32835.54296875","1.0248371185076357","8568.6259765625","-0.06956922262907028","29523.513671875"
"zany-sweep-89","finished","-","","","2024-07-31T12:34:44.000Z","388","4p2ul9fv","32","0.2","200","128","0.1","","","","","","","","","","0.00001","1.9611048698425293","-0.007395744323730469","2.779496192932129","2.452883720397949","-0.0121842622756958","3.02152419090271","2.772546768188477","-0.0139085054397583","3.5797204971313477","2.100576400756836","-0.009972095489501951","2.9852845668792725","2.970225095748902","-0.008939743041992188","4.485198974609375","70.62272644042969","-0.009288311004638672","90.42618560791016","54780.23046875","-0.010109901428222656","85761.6796875","200","1.010236421416343","7837.57861328125","-0.01025692094117403","32414.83984375","1.02677031455919","7961.37646484375","-0.07154401391744614","28910.544921875"
"zesty-sweep-129","finished","-","","","2024-07-31T15:26:08.000Z","168","4p2ul9fv","128","0.4","200","256","0.01","","","","","","","","","","0","1.623070478439331","0.3133367896080017","2.2947633266448975","2.1042277812957764","0.22862589359283447","2.637720823287964","2.4584150314331055","0.1779685616493225","3.223249673843384","1.9882044792175293","0.1384393572807312","2.7572360038757324","2.5232996940612793","0.2740917205810547","3.804433107376098","54.48833084106445","0.3862595558166504","70.51459503173828","45450.21875","0.3196049928665161","70386.5234375","200","0.73739349212445","6502.19873046875","0.26261764764785767","26603.615234375","1.0183849030733108","7417.77734375","-0.06398187577724457","28255.970703125"
